Date,Value
2005-07-13,1.6215
2005-07-12,1.6299
2005-07-11,1.6125
2005-07-08,1.605
2005-07-07,1.6241
2005-07-06,1.6089
2005-07-05,1.605
2005-07-04,1.6008
2005-07-01,1.6163
2005-06-30,1.6194
2005-06-29,1.6264
2005-06-28,1.6349
2005-06-27,1.644
2005-06-24,1.6375
2005-06-23,1.6381
2005-06-22,1.6435
2005-06-21,1.6485
2005-06-20,1.6609
2005-06-17,1.6591
2005-06-16,1.6564
2005-06-15,1.6631
2005-06-14,1.6618
2005-06-13,1.6631
2005-06-10,1.6652
2005-06-09,1.6741
2005-06-08,1.684
2005-06-07,1.6719
2005-06-06,1.6741
2005-06-03,1.6793
2005-06-02,1.6549
2005-06-01,1.6718
2005-05-31,1.6748
2005-05-30,1.7134
2005-05-27,1.728
2005-05-26,1.7358
2005-05-25,1.7455
2005-05-24,1.7504
2005-05-23,1.7422
2005-05-20,1.7228
2005-05-19,1.7266
2005-05-18,1.738
2005-05-17,1.746
2005-05-16,1.7469
2005-05-13,1.7298
2005-05-12,1.7316
2005-05-11,1.7636
2005-05-10,1.7496
2005-05-09,1.7383
2005-05-06,1.7476
2005-05-05,1.7352
2005-05-04,1.7534
2005-05-03,1.7673
2005-05-02,1.7838
2005-04-29,1.8031
2005-04-28,1.7893
2005-04-27,1.7763
2005-04-26,1.7662
2005-04-25,1.772
2005-04-22,1.7762
2005-04-21,1.7813
2005-04-20,1.773
2005-04-19,1.789
2005-04-18,1.7934
2005-04-15,1.7776
2005-04-14,1.7472
2005-04-13,1.7373
2005-04-12,1.7467
2005-04-11,1.7507
2005-04-08,1.7335
2005-04-07,1.7354
2005-04-06,1.7462
2005-04-05,1.7515
2005-04-04,1.7564
2005-04-01,1.7521
2005-03-31,1.7572
2005-03-30,1.7846
2005-03-29,1.8019
2005-03-24,1.7575
2005-03-23,1.7776
2005-03-22,1.7606
2005-03-21,1.7768
2005-03-18,1.7546
2005-03-17,1.7886
2005-03-16,1.7783
2005-03-15,1.7301
2005-03-14,1.729
2005-03-11,1.7002
2005-03-10,1.7215
2005-03-09,1.707
2005-03-08,1.6792
2005-03-07,1.6642
2005-03-04,1.6732
2005-03-03,1.6784
2005-03-02,1.6841
2005-03-01,1.6941
2005-02-28,1.7009
2005-02-25,1.704
2005-02-24,1.7145
2005-02-23,1.7272
2005-02-22,1.712
2005-02-21,1.7062
2005-02-18,1.704
2005-02-17,1.7116
2005-02-16,1.7126
2005-02-15,1.7036
2005-02-14,1.7053
2005-02-11,1.6982
2005-02-10,1.7144
2005-02-09,1.7
2005-02-08,1.7008
2005-02-07,1.6905
2005-02-04,1.7107
2005-02-03,1.7216
2005-02-02,1.7354
2005-02-01,1.7342
2005-01-31,1.742
2005-01-28,1.7377
2005-01-27,1.7541
2005-01-26,1.7353
2005-01-25,1.7357
2005-01-24,1.7549
2005-01-21,1.7505
2005-01-20,1.748
2005-01-19,1.7598
2005-01-18,1.7464
2005-01-17,1.7497
2005-01-14,1.7708
2005-01-13,1.7968
2005-01-12,1.8098
2005-01-11,1.8142
2005-01-10,1.8155
2005-01-07,1.825
2005-01-06,1.845
2005-01-05,1.8329
2005-01-04,1.807
2005-01-03,1.815
